Salary,HouseRent,Medical Bills,Recharges,Food,Cigg or Alcohol,Shopping,Others,Savings
19000,5000,4675,244,9416,8451,7573,2883,-19242
87000,3000,5042,492,4011,585,4433,1295,68142
90000,7000,7576,527,8645,9330,9162,4108,43652
57000,7000,472,843,5947,5272,4784,188,32494
18000,7000,2046,826,7152,6110,6058,700,-11892
77000,0,2276,594,5477,1863,7550,4301,54939
24000,7000,9465,759,3316,4858,5950,2752,-10100
85000,5000,2826,739,2282,0,6698,2253,65202
71000,3000,8781,683,3204,0,9064,3210,43058
50000,0,5349,701,5545,681,7578,692,29454
19000,5000,8186,267,2056,613,3330,714,-1166
63000,3000,1813,735,5922,0,7073,4663,39794
94000,3000,300,835,3981,4307,3767,988,76822
72000,7000,5823,653,8242,4588,6727,4327,34640
36000,7000,7940,981,8384,5891,2635,321,2848
75000,3000,4192,307,3403,0,4052,2910,57136
45000,9000,4346,860,3842,7971,2020,1222,15739
97000,9000,4830,449,5518,469,7866,3879,64989
42000,3000,6838,491,7758,5167,3723,4769,10254
91000,0,998,364,6630,3206,3533,1823,74446
90000,5000,7849,197,7912,5952,9537,2770,50783
34000,0,4890,671,3730,7924,9271,2717,4797
86000,5000,8344,889,6182,196,3460,3212,58717
64000,0,3252,793,7929,9961,2584,4364,35117
67000,0,6116,868,6628,0,8071,2482,42835
66000,5000,8413,744,8081,9100,2567,4923,27172
29000,3000,1269,162,9308,3261,5122,2023,4855
98000,0,2142,510,5381,0,8880,1561,79526
28000,0,5587,275,2304,968,4256,3224,11386
22000,7000,433,873,8884,1865,7270,4370,-8695
28000,0,2467,641,2252,0,4373,3655,14612
50000,7000,898,237,2109,899,3470,4500,30887
56000,5000,9042,158,7447,0,2479,271,31603
78000,0,1166,205,3414,2877,5881,1063,63394
35000,3000,6696,845,6914,2290,3663,1102,10490
84000,9000,1591,609,9698,964,2018,2656,57464
91000,0,6341,277,6705,3513,8555,395,65214
86000,0,7200,337,2206,4712,8374,4972,58199
91000,5000,8431,916,9143,9365,9769,2180,46196
52000,7000,198,673,8995,6752,5455,2468,20459
56000,5000,3523,328,4491,344,2377,3549,36388
21000,5000,6559,852,4508,0,2218,4251,-2388
55000,0,1481,181,9157,1797,6986,333,35065
26000,5000,1086,968,3603,6545,9276,546,-1024
80000,7000,3344,775,9642,2933,7252,4076,44978
19000,3000,3347,422,5980,9961,7320,3959,-14989
90000,9000,4025,160,5382,9571,7187,3998,50677
47000,9000,256,567,3733,0,7270,983,25191
47000,0,2992,916,5856,6640,6178,4201,20217
100000,5000,3138,709,7211,618,8047,4156,71121
101000,9000,5001,159,2953,3604,2613,2658,75012
42000,0,657,499,9603,8910,3512,2899,15920
23000,7000,5944,757,6020,0,4980,4418,-6119
58000,3000,2794,790,6457,0,4338,3832,36789
42000,7000,9158,390,7296,3703,9130,2840,2483
25000,3000,2114,993,8136,7362,2937,2321,-1863
102000,3000,6337,174,2877,769,9612,2440,76791
77000,3000,5505,598,4326,186,4301,1402,57682
26000,0,6002,568,7004,775,7480,3574,597
33000,7000,8181,606,8153,7112,4717,3554,-6323
98000,7000,2451,666,3439,1150,5931,1994,75369
104000,5000,2190,793,4910,3510,2638,604,84355
29000,0,5464,607,5119,0,3118,2891,11801
16000,7000,6815,953,6704,5685,6240,226,-17623
80000,9000,57,879,4000,1204,3587,49,61224
61000,7000,7661,634,5701,2964,9568,4232,23240
19000,5000,9012,253,6237,536,4919,4343,-11300
61000,0,9918,994,8565,0,9776,4583,27164
49000,5000,909,240,4423,0,3474,2318,32636
48000,9000,5870,647,5879,818,7368,2782,15636
99000,9000,2861,317,3560,7709,6075,1934,67544
85000,5000,5200,472,9861,0,2547,4955,56965
110000,9000,2676,253,8185,0,4929,188,84769
27000,3000,9017,534,9043,1792,5238,2967,-4591
34000,7000,5738,376,2355,799,2662,3902,11168
60000,9000,1218,477,6298,6038,7308,4157,25504
63000,0,8580,502,4706,0,7148,1846,40218
64000,9000,1722,420,6251,4116,8417,4656,29418
43000,5000,7745,314,9760,0,3225,4632,12324
17000,3000,4395,551,5424,406,4134,3246,-4156
31000,7000,1290,537,3619,2538,6923,458,8635
40000,9000,9630,544,2934,1288,9447,4148,3009
86000,3000,6770,987,9810,0,7212,3552,54669
41000,5000,7111,397,6133,0,4540,2038,15781
77000,0,6302,359,7360,3128,9023,2909,47919
81000,3000,8069,974,3767,120,5572,4122,55376
54000,5000,5829,559,9368,6580,3451,2196,21017
52000,3000,4958,297,7037,9354,3577,1049,22728
22000,0,2459,913,4546,0,4594,575,8913
58000,9000,5041,749,6100,523,2731,3976,29880
91000,0,713,707,8181,523,5381,563,74932
72000,7000,6508,915,5754,0,3910,508,47405
48000,3000,828,255,4416,3800,3795,4122,27784
30000,3000,8399,822,7152,3448,9159,3921,-5901
55000,5000,8679,913,2724,1349,8798,2741,24796
74000,7000,967,909,3465,4822,4331,1444,51062
20000,5000,634,956,4205,8422,6743,1247,-7207
68000,0,3308,896,5706,0,5406,1006,51678
100000,7000,105,471,9449,7014,6942,1013,68006
59000,0,2407,373,9624,0,3276,2936,40384
75000,3000,7873,901,8179,0,6474,2507,46066
40000,7000,712,172,7675,1379,6558,3038,13466
48000,3000,9110,818,5280,3627,3501,2942,19722
101000,5000,8332,942,9039,684,3939,628,72436
72000,3000,7542,568,4295,4752,2566,21,49256
50000,5000,3142,740,6114,7453,9051,2124,16376
79000,7000,3142,779,3312,0,8386,1768,54613
50000,7000,5718,911,6202,8248,2456,2786,16679
92000,0,7471,644,9337,0,2666,166,71716
76000,7000,7632,483,8900,0,6618,3292,42075
23000,9000,5637,583,6216,7942,8227,4936,-19541
65000,7000,1059,197,4520,0,4369,2874,44981
65000,7000,6296,233,8758,2155,8130,1948,30480
79000,7000,3841,343,5289,3194,4170,3171,51992
43000,7000,7783,466,9100,8899,8844,4666,-3758
98000,5000,890,958,4920,1598,8102,817,75715
24000,7000,1733,456,9790,754,8676,2373,-6782
58000,9000,8089,678,3621,684,5658,2051,28219
54000,7000,106,206,5601,0,3231,2949,34907
27000,0,5460,346,9750,0,5557,3727,2160
30000,0,8238,843,3986,2016,2077,155,12685
74000,0,1931,784,2216,7760,8311,2068,50930
108000,7000,2166,415,4876,0,8616,3457,81470
67000,5000,8677,622,5577,617,2094,693,43720
18000,3000,9588,970,8685,8760,8072,409,-21484
33000,9000,3279,157,9941,419,7667,1197,1340
89000,5000,5363,774,7169,5739,8855,1627,54473
94000,0,3134,664,3674,644,7711,3017,75156
34000,0,8184,765,3822,0,3910,3403,13916
103000,0,6481,428,5392,0,6812,4499,79388
101000,5000,7601,333,2319,9412,6360,3760,66215
73000,3000,5048,265,4123,7919,3967,3839,44839
59000,9000,9448,570,6208,4200,7384,4214,17976
42000,5000,8820,893,6445,7266,6259,3489,3828
39000,5000,5424,617,4277,936,3403,3651,15692
61000,7000,5445,880,3588,3353,2536,4889,33309
82000,3000,484,901,2850,0,8874,2976,62915
71000,3000,9913,397,3498,579,7340,4880,41393
66000,5000,1415,845,3893,2174,4113,2545,46015
20000,9000,4236,947,8457,702,7736,4059,-15137
91000,5000,5088,940,4945,0,9778,3316,61933
109000,5000,6010,637,6709,8306,9710,565,72063
90000,0,1784,951,7876,873,8843,1290,68383
77000,5000,2700,694,4511,428,7666,4016,51985
57000,3000,9413,770,6116,3118,3277,350,30956
74000,3000,2918,536,2827,0,2297,41,62381
36000,7000,7576,877,2680,2272,3961,2043,9591
19000,3000,7319,924,9211,0,4510,459,-6423
28000,0,4891,446,7580,100,8632,4584,1767
87000,3000,4880,965,3843,453,8962,4351,60546
92000,7000,5469,829,3827,5317,8195,379,60984
26000,0,1889,953,3533,4312,9076,2249,3988
64000,0,6838,351,6447,6923,2774,4112,36555
109000,0,8740,527,9203,7572,9109,2372,71477
55000,5000,3736,989,2027,3245,9341,4170,26492
37000,7000,8352,249,8442,1285,5691,2474,3507
14000,3000,7775,403,3041,0,7171,4581,-11971
80000,3000,6785,268,8505,669,4575,3845,52353
20000,0,5537,152,9161,4709,3894,433,-3886
18000,5000,3446,191,3821,6438,8664,4596,-14156
15000,3000,5268,291,2861,4109,3302,978,-4809
70000,5000,7270,909,9392,0,7044,4006,36379
45000,9000,3272,692,3728,0,6926,1587,19795
95000,9000,7087,800,5075,0,3688,1340,68010
15000,3000,5234,868,5816,4165,5879,3378,-13340
103000,3000,325,674,8570,5852,3915,59,80605
38000,9000,6791,975,5219,1231,3193,3938,7653
63000,7000,3156,713,8891,259,6809,2177,33995
102000,3000,1312,632,6023,407,5642,3098,81886
86000,7000,9298,183,8527,6596,7606,4427,42363
106000,9000,2484,876,3545,914,5130,1704,82347
67000,9000,9872,518,6124,9011,9416,333,22726
23000,0,2747,356,2865,2711,5890,1640,6791
79000,7000,5056,157,3123,0,3500,1715,58449
60000,9000,3820,912,9352,609,5488,3038,27781
87000,3000,6872,876,9839,4665,3340,1983,56425
106000,7000,7557,481,9478,815,5547,931,74191
31000,5000,2192,168,7542,0,9530,107,6461
96000,3000,5322,373,7535,0,5056,2860,71854
43000,9000,8035,321,7498,8739,7102,1328,977
100000,9000,8945,510,5191,0,2712,4619,69023
21000,7000,214,498,4637,8985,9879,886,-11099
42000,5000,995,905,8989,831,6139,3721,15420
89000,0,1911,385,4916,5441,7790,478,68079
85000,3000,4883,554,7668,5909,4773,1466,56747
108000,9000,8934,902,5453,6933,4995,2425,69358
107000,0,2927,968,8214,5440,3900,843,84708
56000,3000,8260,995,4281,3158,8474,2589,25243
52000,5000,5984,988,7268,4744,4660,4632,18724
56000,0,3455,620,4016,0,7614,2283,38012
33000,0,7289,593,9434,0,8514,4338,2832
38000,0,635,287,5372,8172,4142,4637,14755
18000,7000,6885,845,6422,2122,2116,1312,-8702
71000,9000,3413,253,2515,1199,7964,4925,41731
36000,9000,7882,499,7061,104,3008,3671,4775
41000,0,5804,717,7057,0,7663,4164,15595
83000,0,131,150,9931,0,5945,0,66843
83000,3000,693,886,4201,0,8895,2863,62462
16000,9000,1508,644,6241,9322,5957,564,-17236
49000,7000,6318,713,4872,5886,2804,1266,20141
35000,9000,2313,953,2163,3020,6430,1387,9734
29000,5000,4295,886,2110,1819,3668,1128,10094
27000,9000,5646,727,9756,1549,3075,92,-2845
42000,5000,5376,789,4927,5417,3183,2632,14676
100000,5000,3504,715,4558,1110,4441,186,80486
91000,3000,7813,755,2614,0,5663,4110,67045
67000,7000,4186,673,9911,0,9948,1805,33477
58000,7000,9366,380,3013,5945,2072,4821,25403
69000,5000,4229,953,6812,5087,5768,4135,37016
78000,9000,1534,478,3270,3722,7179,1020,51797
74000,7000,1030,820,4857,3075,7915,4309,44994
51000,7000,3552,952,4127,217,4019,2373,28760
60000,0,5976,234,2624,1711,9400,3933,36122
103000,0,8946,942,2352,8188,5833,549,76190
46000,3000,8542,336,4039,760,7687,143,21493
92000,9000,6247,802,9761,632,9591,2517,53450
87000,9000,4339,820,5182,3591,9079,4173,50816
95000,7000,3339,373,5004,4482,2807,3392,68603
72000,5000,1977,232,9396,8006,9846,4727,32816
102000,9000,8678,269,9916,491,3856,234,69556
33000,0,6655,764,9968,7443,8346,3969,-4145
84000,9000,1838,907,6757,8238,4381,317,52562
106000,5000,123,884,5364,656,2965,3731,87277
101000,3000,4879,526,5484,7463,3176,2617,73855
97000,7000,148,679,7204,1614,2431,3642,74282
71000,5000,9962,152,8673,1462,6867,715,38169
78000,5000,5863,710,8065,9120,4912,3633,40697
17000,5000,4508,937,9999,2995,7133,1530,-15102
36000,9000,3241,825,4424,4188,4433,1220,8669
103000,0,9132,887,3752,0,7345,1918,79966
100000,5000,4591,432,8902,5945,9924,3922,61284
29000,7000,3297,215,4183,90,3534,2912,7769
85000,7000,3547,560,8550,8580,2778,4447,49538
76000,7000,5439,710,5865,1376,2306,3998,49306
49000,3000,2360,889,4743,531,9769,1819,25889
55000,9000,525,914,6158,5018,9661,3352,20372
85000,0,8159,798,6453,362,6019,4817,58392
85000,0,7317,370,3215,1701,3661,4709,64027
93000,0,5681,747,3639,3973,2147,653,76160
106000,9000,2322,275,3121,0,5822,163,85297
99000,7000,4986,742,9059,0,6115,3484,67614
22000,5000,1256,256,3786,1839,4409,219,5235
34000,9000,1252,397,8749,1648,6986,2305,3663
98000,3000,3801,785,5147,5326,5485,3418,71038
52000,9000,9278,243,3891,327,5312,3594,20355
18000,7000,9794,395,6250,3968,2356,3833,-15596
38000,3000,6231,300,4287,7441,9929,635,6177
97000,3000,4463,354,6110,276,4577,2172,76048
54000,9000,4782,525,8533,950,5706,2491,22013
25000,3000,9977,886,8900,8906,2725,3381,-12775
45000,3000,3124,886,7392,5974,7280,442,16902
97000,5000,351,331,4897,2828,8511,228,74854
41000,9000,639,152,5230,0,7262,3785,14932
36000,5000,9547,568,3838,731,9090,2182,5044
20000,0,3440,350,5166,5421,9682,3232,-7291
64000,0,9823,837,2911,2346,3099,4712,40272
15000,7000,3127,798,6784,1897,9511,976,-15093
30000,3000,4070,191,8284,0,5856,4045,4554
106000,5000,2699,263,4510,0,8615,2444,82469
15000,0,2347,502,7117,7435,4982,206,-7589
70000,0,1425,385,9785,8933,6888,3995,38589
81000,7000,494,814,9282,7707,6300,218,49185
63000,9000,7904,876,7090,0,5392,1891,30847
49000,5000,7295,885,8075,7596,2112,1674,16363
14000,0,3977,512,8336,867,5269,4992,-9953
85000,7000,2077,241,3143,9305,4397,2754,56083
16000,9000,2625,436,5853,0,3723,2448,-8085
97000,7000,417,678,8059,845,5213,826,73962
59000,5000,6942,395,2548,0,7636,4735,31744
56000,0,5611,814,7739,0,2353,372,39111
66000,5000,5867,321,7725,4648,4962,1239,36238
56000,7000,3232,446,5509,3891,6537,1231,28154
69000,9000,9787,951,6126,7946,6373,4669,24148
44000,0,3947,834,2151,9199,8624,3473,15772
14000,0,5349,398,2105,0,8661,561,-3074
46000,5000,8196,628,5009,1565,8447,870,16285
93000,7000,9618,851,6307,68,5133,4851,59172
90000,5000,4712,923,4505,5329,6438,1708,61385
57000,9000,715,163,8334,6618,2999,2134,27037
36000,3000,8585,928,7382,490,4815,3963,6837
23000,9000,6721,362,8461,0,9374,2768,-13686
80000,7000,2852,352,9723,0,8314,224,51535
83000,0,3067,591,3200,409,7815,345,67573
63000,7000,9376,720,8837,470,2315,2622,31660
106000,9000,9609,871,3151,9177,5668,3614,64910
38000,7000,9256,930,8767,2103,4560,1427,3957
31000,7000,1338,969,4962,6891,3519,2362,3959
102000,5000,9656,920,4214,273,9522,2663,69752
67000,7000,4182,209,3426,4074,5230,1536,41343
79000,0,6803,446,2574,0,2804,1228,65145
28000,5000,3677,189,2048,7237,8893,401,555
67000,9000,128,260,7647,6841,5749,4708,32667
65000,7000,8316,390,2481,0,7433,4103,35277
109000,7000,6425,833,3325,4710,7168,179,79360
68000,9000,9039,787,8128,6046,7027,3129,24844
39000,3000,4956,261,9451,10000,4736,1524,5072
26000,9000,4238,404,6640,462,5899,3675,-4318
75000,7000,9327,908,7513,0,4621,3837,41794
86000,5000,74,249,9934,644,9973,2413,57713
63000,5000,9569,452,5976,6775,4821,124,30283
31000,9000,8918,500,2135,621,2603,2340,4883
103000,7000,288,502,2914,0,2499,2135,87662
37000,5000,4778,877,3490,54,6434,2031,14336
104000,3000,2066,298,7845,1544,2772,1082,85393
27000,3000,4709,835,2092,4173,5677,4137,2377
102000,9000,6431,180,2803,8675,7703,1220,65988
45000,0,5300,508,9817,4611,7639,3654,13471
38000,7000,4403,315,5163,5668,7046,4455,3950
42000,0,7370,401,5904,0,4627,1266,22432
15000,9000,2861,448,9922,7542,5005,4750,-24528
46000,5000,4904,212,9532,981,7041,4712,13618
19000,7000,6590,258,9631,3317,7672,2681,-18149
56000,0,886,430,7347,5393,5178,2554,34212
108000,0,7136,623,6280,2539,7079,1495,82848
79000,7000,8202,608,2166,7215,2009,3687,48113
97000,3000,4620,172,8071,0,5682,530,74925
48000,0,2999,393,4146,4028,3421,3657,29356
71000,5000,1526,990,4623,801,9270,3235,45555
38000,0,6387,933,8589,5507,8583,4981,3020
77000,5000,93,583,3958,4034,7072,1801,54459
104000,7000,2551,937,3403,4692,6905,2932,75580
33000,0,5610,834,7609,0,2607,4958,11382
15000,0,8413,388,5207,1952,6111,4750,-11821
102000,9000,3155,278,2604,969,8987,837,76170
16000,9000,164,402,7326,3115,8926,961,-13894
35000,0,7499,445,5399,0,9849,2315,9493
99000,9000,7434,162,5976,6181,9798,2568,57881
60000,7000,6253,708,8606,4358,7280,4770,21025
19000,5000,3803,531,3454,0,5687,2873,-2348
25000,7000,1838,958,2118,7014,9584,257,-3769
93000,3000,9045,614,5838,5582,4080,3742,61099
78000,0,1908,878,7092,7539,2466,1923,56194
98000,0,3334,301,8336,528,4803,1362,79336
58000,0,2487,385,7669,7641,6156,3609,30053
95000,5000,9940,176,5021,9199,4699,3661,57304
19000,0,8536,382,2640,339,4446,3654,-997
30000,5000,75,809,8712,612,6051,684,8057
77000,7000,7649,186,7079,9635,3448,965,41038
94000,7000,4051,914,4434,269,7734,4068,65530
33000,7000,3728,655,6023,1363,2194,1931,10106
77000,7000,1974,925,4124,782,6699,1657,53839
68000,3000,5719,525,8876,247,6043,60,43530
25000,5000,4402,390,5852,4087,7907,20,-2658
30000,3000,3514,195,7231,3041,2507,809,9703
28000,9000,3610,311,4134,8770,6193,1318,-5336
20000,9000,3195,827,3682,6093,9657,1243,-13697
28000,0,1907,933,5809,4702,4329,3351,6969
81000,7000,7195,870,2837,0,9191,4592,49315
51000,5000,9160,564,4053,763,8717,481,22262
95000,3000,3775,403,8928,0,4752,4194,69948
46000,7000,7117,768,3814,301,7662,2474,16864
50000,3000,4893,639,3325,4240,7585,1766,24552
39000,0,7233,160,5696,709,8065,902,16235
61000,9000,770,955,6615,0,5510,1153,36997
95000,9000,6379,463,3514,0,9953,184,65507
86000,7000,1123,566,7129,8709,2743,3600,55130
19000,9000,3685,788,8501,5208,9640,3238,-21060
73000,3000,7459,958,7764,710,9604,3914,39591
36000,9000,5530,856,7574,6919,5791,3061,-2731
42000,5000,9967,750,7344,7371,7768,4922,-1122
54000,3000,2372,538,3759,8908,3587,2066,29770
107000,9000,5520,529,9066,4102,2236,3043,73504
95000,9000,8360,728,8685,0,7082,988,60157
93000,9000,4230,309,2347,0,5730,1057,70327
70000,7000,7859,800,4290,478,7204,3539,38830
74000,7000,8577,178,8404,185,6937,1702,41017
39000,3000,6393,408,2898,0,8020,263,18018
73000,9000,1214,578,9873,8769,3597,1728,38241
95000,5000,5651,661,9672,0,8208,4199,61609
34000,7000,4541,299,2957,4913,5182,3906,5202
73000,9000,8332,897,5303,0,4414,2430,42624
94000,5000,4431,821,2492,4579,3387,4707,68583
26000,9000,5412,997,3205,150,4383,1774,1079
76000,5000,3682,951,6822,884,3309,764,54588
53000,3000,3870,823,2684,5870,6358,2470,27925
43000,0,3807,319,3998,3613,7514,4062,19687
86000,3000,6437,175,5144,0,3962,57,67225
47000,3000,2781,265,8170,6931,9805,4423,11625
65000,0,8368,919,8089,114,5688,2199,39623
106000,7000,7416,550,6727,0,4591,431,79285
79000,0,8430,690,3389,837,7411,4916,53327
37000,3000,2848,854,6154,1771,2601,1088,18684
67000,9000,1723,410,8460,882,8945,1774,35806
42000,7000,4127,786,6883,723,9281,2399,10801
53000,3000,1139,324,7179,0,7215,3675,30468
60000,5000,1274,350,3377,5234,4071,4445,36249
37000,7000,4251,426,2588,0,5288,4059,13388
80000,0,7999,732,9758,3147,3664,3142,51558
77000,5000,6083,898,6732,0,8532,2660,47095
87000,0,1989,390,7143,992,7817,831,67838
44000,3000,1999,843,9427,1941,9956,4385,12449
77000,5000,2145,973,7947,434,8339,1114,51048
57000,7000,1744,944,2214,982,4227,934,38955
86000,3000,788,371,5613,6544,8469,1862,59353
29000,3000,7335,979,6295,0,3150,2391,5850
64000,7000,6047,258,3142,581,9668,2199,35105
80000,3000,494,494,4466,0,4371,3180,63995
40000,7000,2701,512,6448,825,7770,4706,10038
51000,3000,8311,329,9966,873,2180,4202,22139
70000,0,3466,322,7811,237,4145,2781,51238
55000,9000,6717,658,4677,260,9423,992,23273
63000,5000,8954,181,4642,2901,3813,4696,32813
45000,7000,7358,533,3070,7778,6172,1278,11811
51000,9000,5187,918,9392,464,6837,4319,14883
35000,7000,3882,289,7728,5744,3809,520,6028
37000,3000,7653,243,5529,351,5221,242,14761
82000,5000,527,982,3779,657,4480,3473,63102
33000,9000,6711,410,4530,4663,9180,4304,-5798
42000,9000,4681,438,6059,2548,9348,2537,7389
86000,0,88,444,6691,5595,9978,4543,58661
67000,3000,7054,517,2417,245,2419,1601,49747
71000,5000,9535,315,7993,8576,6796,2916,29869
108000,0,8298,527,7294,5833,7242,2501,76305
95000,5000,6216,287,5863,0,5625,2896,69113
93000,5000,8711,207,4033,8916,9414,4768,51951
83000,0,6612,715,8731,0,3615,2314,61013
46000,9000,593,595,8298,491,4384,4874,17765
109000,7000,1772,916,9276,543,7180,1779,80534
108000,7000,2880,899,7456,72,5176,2827,81690
62000,3000,7208,861,9670,0,2977,355,37929
100000,9000,1597,484,5564,3769,5381,1619,72586
32000,9000,4525,791,8625,7531,6110,2181,-6763
33000,0,9151,719,8589,688,7851,1370,4632
34000,5000,5093,857,9255,3840,6821,593,2541
19000,9000,7059,257,3229,0,2365,1618,-4528
28000,7000,4582,560,8309,3268,8330,1376,-5425
69000,7000,3718,233,9636,76,5655,2060,40622
23000,0,5566,602,4367,8994,2934,1264,-727
105000,9000,535,724,3830,850,5482,3337,81242
78000,5000,1817,221,2843,2870,7119,3266,54864
98000,0,8936,748,7527,5273,8059,2480,64977
43000,9000,1439,940,8298,8159,4972,1446,8746
38000,0,9150,348,8883,9825,3162,1033,5599
87000,3000,3513,967,4575,7074,4389,655,62827
19000,7000,3798,977,3625,1187,8772,4958,-11317
101000,9000,3314,871,4002,7553,7238,2193,66829
28000,9000,1202,934,7237,0,9052,738,-163
89000,9000,5439,473,2966,0,3683,55,67384
57000,3000,5441,314,9711,4071,8486,3901,22076
66000,5000,7078,433,5613,5132,8139,2080,32525
67000,0,2290,684,3013,4454,8161,189,48209
45000,9000,9584,789,3440,4274,8039,4501,5373
81000,7000,8991,317,6449,6038,7628,3276,41301
34000,7000,6377,678,8185,9156,8549,3732,-9677
39000,7000,6224,510,9438,2325,4194,660,8649
70000,9000,8278,363,9587,854,7399,3846,30673
29000,0,2264,369,8450,0,4115,3413,10389
68000,0,2579,695,7875,4941,5682,1165,45063
80000,7000,4366,989,3182,7845,8709,4052,43857
25000,7000,3011,776,9000,0,3675,4436,-2898
63000,0,9942,532,7124,4423,6955,3001,31023
69000,9000,2013,417,7150,0,2795,4279,43346
80000,9000,6864,230,4401,98,2254,3592,53561
72000,7000,2435,839,6385,9825,3918,2121,39477
71000,7000,3046,902,2132,0,5727,372,51821
106000,7000,4345,920,4277,0,7566,4729,77163
45000,0,2089,890,8415,6754,2683,3769,20400
88000,7000,4427,493,4694,5909,4953,3575,56949
48000,3000,7009,582,7588,937,8949,420,19515
23000,3000,3177,681,5851,5870,9994,2272,-7845
16000,7000,7763,208,7737,346,8282,442,-15778
79000,7000,1539,935,6190,4976,4211,3759,50390
64000,3000,4950,941,3108,281,2138,2388,47194
75000,5000,93,205,5161,1169,3271,2413,57688
82000,9000,2021,545,5047,965,3543,1941,58938
